Fold,Date,Model,Actual_Price,Predicted_Price,Actual_Growth,Predicted_Growth,Residual,Absolute_Error,Percentage_Error,Absolute_Percentage_Error,Prediction_Direction,Quarter
3,2015-01-01,Random Forest Growth,289200,293302.03379131627,-3.2452325192372067,-1.87285587443418,-4102.033791316266,4102.033791316266,-1.418407258408114,1.418407258408114,Overprediction,1
3,2015-04-01,Random Forest Growth,289100,287567.54365148843,-0.0345781466113415,-0.5644731495544882,1532.456348511565,1532.456348511565,0.5300782941928623,0.5300782941928623,Underprediction,2
3,2015-07-01,Random Forest Growth,295800,284190.4699479608,2.3175371843652703,-1.6982117094566511,11609.53005203919,11609.53005203919,3.9247904165108825,3.9247904165108825,Underprediction,3
3,2015-10-01,Random Forest Growth,302500,290747.19248117425,2.265043948613932,-1.7081837453772042,11752.80751882575,11752.80751882575,3.885225626058099,3.885225626058099,Underprediction,4
3,2016-01-01,Random Forest Growth,299800,299551.4700504828,-0.8925619834710741,-0.9747206444684996,248.52994951722212,248.52994951722212,0.08289858222722553,0.08289858222722553,Underprediction,1
3,2016-04-01,Random Forest Growth,306000,296488.7012191071,2.068045363575721,-1.1045025953612169,9511.298780892917,9511.298780892917,3.108267575455202,3.108267575455202,Underprediction,2
3,2011-07-01,HistGradientBoosting Growth,223500,223357.389277395,-2.016659359929851,-2.0791805009228344,142.6107226049935,142.6107226049935,0.0638079295771783,0.0638079295771783,Underprediction,3
3,2011-10-01,HistGradientBoosting Growth,221100,227938.35121450503,-1.0738255033557076,1.985839469577197,-6838.351214505034,6838.351214505034,-3.0928770757598523,3.0928770757598523,Overprediction,4
3,2012-01-01,HistGradientBoosting Growth,238400,219449.64871305117,7.824513794663046,-0.7464275381948701,18950.351286948833,18950.351286948833,7.948972855263772,7.948972855263772,Underprediction,1
3,2012-04-01,HistGradientBoosting Growth,238700,234968.03839933584,0.1258389261745041,-1.4395812083322816,3731.961600664159,3731.961600664159,1.563452702414813,1.563452702414813,Underprediction,2
3,2012-07-01,HistGradientBoosting Growth,248800,233056.23351074487,4.2312526183494015,-2.364376409407259,15743.766489255126,15743.766489255126,6.327880421726337,6.327880421726337,Underprediction,3
3,2012-10-01,HistGradientBoosting Growth,251700,248499.2036505206,1.165594855305474,-0.1208988542923667,3200.7963494794094,3200.7963494794094,1.2716711757963486,1.2716711757963486,Underprediction,4
3,2013-01-01,HistGradientBoosting Growth,258400,252105.1576213085,2.661899086213748,0.1609684629751744,6294.842378691508,6294.842378691508,2.4360845118775187,2.4360845118775187,Underprediction,1
3,2013-04-01,HistGradientBoosting Growth,268100,257579.338403448,3.7538699690402577,-0.317593497117654,10520.661596552003,10520.661596552003,3.9241557614889975,3.9241557614889975,Underprediction,2
3,2013-07-01,HistGradientBoosting Growth,264800,264928.8641580405,-1.2308839985080144,-1.182818292413101,-128.86415804049466,128.86415804049466,-0.04866471225094209,0.04866471225094209,Overprediction,3
3,2013-10-01,HistGradientBoosting Growth,273600,266860.2879641879,3.32326283987916,0.7780543671404424,6739.712035812088,6739.712035812088,2.4633450423289798,2.4633450423289798,Underprediction,4
3,2014-01-01,HistGradientBoosting Growth,275200,273783.893317258,0.5847953216374213,0.0672124697580304,1416.1066827420145,1416.1066827420145,0.5145736492521855,0.5145736492521855,Underprediction,1
3,2014-04-01,HistGradientBoosting Growth,288000,274615.2715639397,4.651162790697683,-0.2124739956614569,13384.728436060308,13384.728436060308,4.64747515140983,4.64747515140983,Underprediction,2
3,2014-07-01,HistGradientBoosting Growth,281000,279155.0401579885,-2.430555555555558,-3.0711666118095318,1844.9598420115071,1844.9598420115071,0.6565693387941307,0.6565693387941307,Underprediction,3
3,2014-10-01,HistGradientBoosting Growth,298900,283777.52153682656,6.370106761565841,0.9884418280521536,15122.478463173436,15122.478463173436,5.059377204139658,5.059377204139658,Underprediction,4
3,2015-01-01,HistGradientBoosting Growth,289200,294498.8389238657,-3.2452325192372067,-1.472452685223922,-5298.838923865696,5298.838923865696,-1.8322402917931178,1.8322402917931178,Overprediction,1
3,2015-04-01,HistGradientBoosting Growth,289100,288567.44822067604,-0.0345781466113415,-0.2187246816472896,532.551779323956,532.551779323956,0.1842102315198741,0.1842102315198741,Underprediction,2
3,2015-07-01,HistGradientBoosting Growth,295800,288721.2865755313,2.3175371843652703,-0.1309973796156033,7078.713424468704,7078.713424468704,2.393074180009704,2.393074180009704,Underprediction,3
